Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
Blue Bottle Coffee,Coffee Shop (Specialty),4.4,https://s3-media1.fl.yelpcdn.com/bphoto/8gTSPjJMWbR-_lJIZ-llNg/o.jpg,"[{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""0600"",""end"":""1900"",""day"":6}]",Monday: 6:00 AM - 7:00 PM | Tuesday: 6:00 AM - 7:00 PM | Wednesday: 6:00 AM - 7:00 PM | Thursday: 6:00 AM - 7:00 PM | Friday: 6:00 AM - 7:00 PM | Saturday: 6:00 AM - 7:00 PM | Sunday: 6:00 AM - 7:00 PM,+15106533394,"201 S B St, San Mateo, CA, 94401"
Donut Delite,Donuts & Coffee,4.4,https://s3-media1.fl.yelpcdn.com/bphoto/YyDQPdl4b3xYeWuYGRGuNw/o.jpg,"[{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":0},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":1},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":2},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":3},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":4},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":5},{""is_overnight"":false,""start"":""0500"",""end"":""1600"",""day"":6}]",Monday: 5:00 AM - 4:00 PM | Tuesday: 5:00 AM - 4:00 PM | Wednesday: 5:00 AM - 4:00 PM | Thursday: 5:00 AM - 4:00 PM | Friday: 5:00 AM - 4:00 PM | Saturday: 5:00 AM - 4:00 PM | Sunday: 5:00 AM - 4:00 PM,+16503481318,"57 S B St, San Mateo, CA, 94401"
Paris Baguette,Bakery & Café,4.4,https://s3-media1.fl.yelpcdn.com/bphoto/YYi309qOM0fxCqSlD57CUQ/o.jpg,"[{""is_overnight"":false,""start"":""0600"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""0600"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""0600"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""0600"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""0600"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""0600"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""0600"",""end"":""2200"",""day"":6}]",Monday: 6:00 AM - 10:00 PM | Tuesday: 6:00 AM - 10:00 PM | Wednesday: 6:00 AM - 10:00 PM | Thursday: 6:00 AM - 10:00 PM | Friday: 6:00 AM - 11:00 PM | Saturday: 6:00 AM - 11:00 PM | Sunday: 6:00 AM - 10:00 PM,+16505018888,"208 East 3rd Ave, San Mateo, CA, 94401"
Peet’s Coffee,Coffee Shop (Specialty),4.3,https://s3-media4.fl.yelpcdn.com/bphoto/RFp-U47Hbe_lKJtSQ2dnGw/o.jpg,"[{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""0500"",""end"":""2100"",""day"":6}]",Monday: 5:00 AM - 9:00 PM | Tuesday: 5:00 AM - 9:00 PM | Wednesday: 5:00 AM - 9:00 PM | Thursday: 5:00 AM - 9:00 PM | Friday: 5:00 AM - 9:00 PM | Saturday: 5:00 AM - 9:00 PM | Sunday: 5:00 AM - 9:00 PM,+15105633300,"1 Airport Dr, Oakland, CA, 94621"
Philz Coffee,Coffee Shop (Specialty),4.3,https://s3-media2.fl.yelpcdn.com/bphoto/eeBLRJU6lcLSQNVfwg1Gmw/o.jpg,"[{""is_overnight"":false,""start"":""0530"",""end"":""1730"",""day"":0},{""is_overnight"":false,""start"":""0530"",""end"":""1730"",""day"":1},{""is_overnight"":false,""start"":""0530"",""end"":""1730"",""day"":2},{""is_overnight"":false,""start"":""0530"",""end"":""1730"",""day"":3},{""is_overnight"":false,""start"":""0530"",""end"":""1800"",""day"":4},{""is_overnight"":false,""start"":""0600"",""end"":""1800"",""day"":5},{""is_overnight"":false,""start"":""0600"",""end"":""1730"",""day"":6}]",Monday: 5:30 AM - 5:30 PM | Tuesday: 5:30 AM - 5:30 PM | Wednesday: 5:30 AM - 5:30 PM | Thursday: 5:30 AM - 5:30 PM | Friday: 5:30 AM - 6:00 PM | Saturday: 6:00 AM - 6:00 PM | Sunday: 6:00 AM - 5:30 PM,+16509311770,"113 S B St, San Mateo, CA, 94401"
Starbucks,Coffee Shop (Chain),3.8,https://s3-media3.fl.yelpcdn.com/bphoto/dBbqNaZQYDX-LNecyKAlDg/o.jpg,"[{""is_overnight"":false,""start"":""0500"",""end"":""1700"",""day"":0},{""is_overnight"":false,""start"":""0500"",""end"":""1700"",""day"":1},{""is_overnight"":false,""start"":""0500"",""end"":""1700"",""day"":2},{""is_overnight"":false,""start"":""0500"",""end"":""1700"",""day"":3},{""is_overnight"":false,""start"":""0500"",""end"":""1800"",""day"":4},{""is_overnight"":false,""start"":""0500"",""end"":""1800"",""day"":5},{""is_overnight"":false,""start"":""0500"",""end"":""1730"",""day"":6}]",Monday: 5:00 AM - 5:00 PM | Tuesday: 5:00 AM - 5:00 PM | Wednesday: 5:00 AM - 5:00 PM | Thursday: 5:00 AM - 5:00 PM | Friday: 5:00 AM - 6:00 PM | Saturday: 5:00 AM - 6:00 PM | Sunday: 5:00 AM - 5:30 PM,+16505481764,"54 E 4th Ave, San Mateo, CA, 94401"
Tianfu Restaurant,Chinese – Sichuan,4.1,https://s3-media2.fl.yelpcdn.com/bphoto/pMruVAXy2W9kfLi3Q-LgJQ/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Tuesday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM | Wednesday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM | Saturday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM | Sunday: 11:00 AM - 2:30 PM, 5:00 PM - 9:00 PM",+16505811707,"231 S Ellsworth Ave, San Mateo, CA, 94401"
Dough Zone Dumpling House,Chinese – Dumplings & Noodles,4.1,https://s3-media4.fl.yelpcdn.com/bphoto/AuCZZ3JQMul1ZOqM_E6asw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16503361888,"111 E 4th Ave, San Mateo, CA, 94401"
Happy Lamb Hot Pot,Chinese – Hot Pot,4.3,https://s3-media1.fl.yelpcdn.com/bphoto/PFPAjPm6ndyHmG66cwmGOA/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":6}]",Monday: 11:30 AM - 10:00 PM | Tuesday: 11:30 AM - 10:00 PM | Wednesday: 11:30 AM - 10:00 PM | Thursday: 11:30 AM - 10:00 PM | Friday: 11:30 AM - 10:00 PM | Saturday: 11:30 AM - 10:00 PM | Sunday: 11:30 AM - 10:00 PM,+16503432566,"215 S Ellsworth Ave, San Mateo, CA, 94401"
Liuyishou Hot Pot,Chinese – Hot Pot,4,https://s3-media4.fl.yelpcdn.com/bphoto/MlICoftZnHWnYN-LwOUPrQ/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":6}]","Monday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Tuesday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Wednesday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Thursday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Friday: 11:30 AM - 2:30 PM, 5:00 PM - 11:00 PM | Saturday: 11:30 AM - 11:00 PM | Sunday: 11:30 AM - 10:00 PM",+16502421245,"98 E 3rd Ave, San Mateo, CA, 94401"
Ox 9 Lanzhou Noodles,Chinese – Lanzhou Hand-Pulled Noodles,4,https://s3-media3.fl.yelpcdn.com/bphoto/YtbOXA6b0RK7Yz2pJBE1qg/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Tuesday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Wednesday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Saturday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Sunday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM",+16502421790,"11 S B St, San Mateo, CA, 94401"
Superstar Seafood Dim Sum,Chinese – Cantonese (Dim Sum),4,https://s3-media2.fl.yelpcdn.com/bphoto/aXOHMoq-eaSkSVAF69ePwg/o.jpg,"[{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":6}]",Monday: 10:30 AM - 9:00 PM | Tuesday: 10:30 AM - 9:00 PM | Wednesday: 10:30 AM - 8:30 PM | Thursday: 10:30 AM - 9:00 PM | Friday: 10:30 AM - 9:00 PM | Saturday: 10:30 AM - 9:00 PM | Sunday: 10:30 AM - 9:00 PM,+14159905938,"88 E 4th Ave, San Mateo, CA, 94401"
Taste of Shao Xian,Chinese – Fujianese Snacks,4.2,https://s3-media2.fl.yelpcdn.com/bphoto/tzrRGF3NMsGhiQ_RTaRvqA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Wednesday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Saturday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM | Sunday: 11:00 AM - 3:00 PM, 5:00 PM - 9:00 PM",+16505737161,"17 E 25th Ave, San Mateo, CA, 94403"
Zhangliang Malatang,Chinese – Mala Soup,4.2,https://s3-media1.fl.yelpcdn.com/bphoto/9RKmLeZnUVSrQdL4up8MaA/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2130"",""day"":6}]","Monday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Tuesday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Wednesday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Thursday: 11:30 AM - 2:00 PM, 5:00 PM - 9:30 PM | Friday: 11:30 AM - 3:00 PM, 5:00 PM - 9:30 PM | Saturday: 11:30 AM - 3:00 PM, 5:00 PM - 9:30 PM | Sunday: 11:30 AM - 3:00 PM, 5:00 PM - 9:30 PM",+16507813336,"139 S B St, San Mateo, CA, 94401"
Ten Seconds Yunnan,Chinese – Yunnan Rice Noodles,4,https://s3-media1.fl.yelpcdn.com/bphoto/BfriNnFkp-Z6h03PYy7B-Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""2130"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 12:00 PM - 9:30 PM,+16503152316,"215 E 3rd Ave, San Mateo, CA, 94401"
Fish with You,Chinese – Sichuan (Malatang bowls),4.3,https://s3-media3.fl.yelpcdn.com/bphoto/ebAPZCVRPq1CejlnP7-r5g/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1400"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Tuesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Wednesday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Thursday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Friday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Saturday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM | Sunday: 11:00 AM - 2:00 PM, 5:00 PM - 9:00 PM",,"144 S B St, San Mateo, CA, 94401"
Malatown,Chinese – Sichuan (Malatang bowls),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/1FujtIG8cwkpwo3t8-wIOg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2130"",""day"":6}]",Monday: 11:30 AM - 9:30 PM | Tuesday: 11:30 AM - 9:30 PM | Wednesday: 11:30 AM - 9:30 PM | Thursday: 11:30 AM - 9:30 PM | Friday: 11:30 AM - 9:30 PM | Saturday: 11:30 AM - 9:30 PM | Sunday: 11:30 AM - 9:30 PM,+16608886888,"77 E 3rd Ave, San Mateo, CA, 94401"
Tang Bar,Chinese – Modern Malatang & Bar,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/YASEydPAaB_oDwBfddY7RA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":6}]",Monday: 11:00 AM - 8:30 PM | Tuesday: 11:00 AM - 8:30 PM | Wednesday: 11:00 AM - 8:30 PM | Thursday: 11:00 AM - 8:30 PM | Friday: 11:00 AM - 9:00 PM | Saturday: 11:00 AM - 9:00 PM | Sunday: 11:00 AM - 8:30 PM,+16505811304,"62 East 4th Ave, San Mateo, CA, 94401"
Central Park Bistro,Contemporary American,4.4,https://s3-media3.fl.yelpcdn.com/bphoto/fi_T3FhRSdRaTGJa6li5mw/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]","Monday: 11:30 AM - 2:30 PM, 5:00 PM - 9:00 PM | Tuesday: 11:30 AM - 2:30 PM, 5:00 PM - 9:00 PM | Wednesday: 11:30 AM - 2:30 PM, 5:00 PM - 9:00 PM | Thursday: 11:30 AM - 2:30 PM, 5:00 PM - 9:00 PM | Friday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Saturday: 11:30 AM - 2:30 PM, 5:00 PM - 10:00 PM | Sunday: 5:00 PM - 9:00 PM",+16505588401,"181 E 4th Ave, San Mateo, CA, 94401"
Pacific Catch,Contemporary American (Seafood),4.3,https://s3-media4.fl.yelpcdn.com/bphoto/CsmL28_C7rfFwBh3M5pVZw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16503892482,"243 S B St, San Mateo, CA, 94401"
Swing Shift,Contemporary American (Cal-American),4,https://s3-media2.fl.yelpcdn.com/bphoto/1XJKOSt4a01dSgRQro6Kfg/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5}]",Tuesday: 5:00 PM - 9:00 PM | Wednesday: 5:00 PM - 9:00 PM | Thursday: 5:00 PM - 9:00 PM | Friday: 5:00 PM - 9:00 PM | Saturday: 5:00 PM - 9:00 PM,+16502810122,"5 S Ellsworth Ave, San Mateo, CA, 94401"
The Barrel Bistro & Wine Bar,Contemporary American (Wine Bistro),4.4,https://s3-media2.fl.yelpcdn.com/bphoto/oB1DL1-xH1o0zy9C1sK5YA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 11:00 PM | Saturday: 11:00 AM - 11:00 PM | Sunday: 11:00 AM - 10:00 PM,+16504457250,"246 S B St, San Mateo, CA, 94401"
Wursthall,Contemporary American (German Beer Hall),4.4,https://s3-media3.fl.yelpcdn.com/bphoto/kiJX7qs6VAbHA-hgL0zSSw/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":6}]",Tuesday: 4:30 PM - 9:00 PM | Wednesday: 4:30 PM - 9:00 PM | Thursday: 4:30 PM - 9:00 PM | Friday: 11:30 AM - 9:00 PM | Saturday: 11:30 AM - 9:00 PM | Sunday: 11:30 AM - 9:00 PM,+16509314282,"310 Baldwin Ave, San Mateo, CA, 94401"
